UTR-2 one section northern sky survey. Averaged observational data at URAN-2, sections No. 5 and 6 of the southern UTR-2 antenna.

  RA2000(h)      DEC2000(deg)     T25(kK)          T20(kK)        T16.7(kK)       T14.7(kK)      

    6.50	    -5.00	  23.738	   35.024	   65.334	   68.772	  	 
    7.00	    -5.00	  23.770	   35.394	   66.299	   70.040	  	 
    7.50	    -5.00	  21.035	   30.514	   56.271	   62.469	  	 
    8.00	    -5.00	  18.715	   25.074	   46.094	   51.029	  	 
    8.50	    -5.00	  16.450	   20.949	   37.485	   41.888	  	 
    9.00	    -5.00	  15.461	   18.191	   32.292	   36.193	  	 
    9.50	    -5.00	  16.007	   19.295	   33.173	   37.209	  	 
   10.00	    -5.00	  16.948	   19.658	   33.984	   38.318	  	 
   10.50	    -5.00	  17.793	   20.673	   36.806	   41.496	  	 
   11.00	    -5.00	  18.183	   21.776	   39.557	   42.986	  	 
   11.50	    -5.00	  19.540	   23.863	   42.855	   46.850	  	 
   12.00	    -5.00	  20.884	   25.320	   46.231	   49.527	  	 
   12.50	    -5.00	  23.735	   30.348	   55.476	   58.118	  	 
   13.00	    -5.00	  22.708	   29.129	   53.472	   56.545	  	 
   13.50	    -5.00	  21.510	   27.297	   50.394	   54.114	  	 
   14.00	    -5.00	  22.021	   28.365	   52.641	   55.729	  	 
   14.50	    -5.00	  22.788	   30.839	   57.855	   61.449	  	 
   15.00	    -5.00	  23.243	   33.282	   64.391	   68.308	  	 
   15.50	    -5.00	  23.260	   33.763	   67.956	   70.418	  	 
   16.00	    -5.00	  23.349	   36.506	   72.352	   71.058	  	 
   16.50	    -5.00	  23.821	   37.954	   73.179	   77.363	  	 
   17.00	    -5.00	  26.992	   46.275	   91.884	  125.377	  	 
   17.50	    -5.00	  32.793	   62.939	  126.860	  163.284	  	 
   18.00	    -5.00	  43.951	   87.405	  169.977	  201.809	  	 
   18.50	    -5.00	  53.444	  100.138	  176.575	  193.756	  	 
   19.00	    -5.00	  53.781	   97.955	  175.557	  188.211	  	 
   19.50	    -5.00	  39.954	   77.051	  157.014	  178.002	  	 
   20.00	    -5.00	  32.478	   59.446	  133.976	  149.021	  	 
   20.50	    -5.00	  28.203	   47.604	  103.082	  119.179	  	 
   21.00	    -5.00	  29.912	   42.753	   81.052	   97.812	  	 
   21.50	    -5.00	  25.951	   38.773	   74.069	   89.123	  	 
   22.00	    -5.00	  22.324	   33.253	   66.122	   74.434	  	 
   22.50	    -5.00	  21.059	   29.373	   56.835	   78.667	  	 
   23.00	    -5.00	  20.663	   29.233	   53.301	   70.467	  	 
   23.50	    -5.00	  20.318	   27.946	   51.251	   59.660	  	 
    0.00	    -3.00	  19.278	   27.508	   49.954	   57.029	  	 
    0.50	    -3.00	  19.008	   27.987	   49.918	   55.921	  	 
    1.00	    -3.00	  19.594	   29.233	   49.066	   53.812	  	 
    1.50	    -3.00	  19.846	   29.784	   50.257	   55.093	  	 
    2.00	    -3.00	  20.381	   29.815	   52.603	   58.238	  	 
    2.50	    -3.00	  19.460	   28.762	   55.869	   58.859	  	 
    3.00	    -3.00	  19.066	   26.869	   51.414	   55.918	  	 
    3.50	    -3.00	  18.178	   25.785	   46.494	   53.876	  	 
    4.00	    -3.00	  18.142	   25.043	   43.337	   48.375	  	 
    4.50	    -3.00	  18.565	   25.356	   44.072	   49.526	  	 
    5.00	    -3.00	  19.521	   26.679	   47.258	   52.384	  	 
    5.50	    -3.00	  20.731	   28.984	   49.495	   54.899	  	 
